,Date,Location,Efficiency of the admissions process,Helpfulness of admitting staff,Usefulness of leaflets provided,"Explanations about procedures, tests and treatment options",Explanation about benefits/risks of surgical interventions,Opportunity to ask questions about your condition or treatment,Nursing care and attention,Response time to nursing call system,Pain relief, Respect for your privacy,Comfort of room & surroundings,Cleanliness of room & surroundings,Attractiveness/decor,Timeliness of catering service,Quality of food served,Quantity of food served,Time given to planning your return home,Explanations about how to manage your condition and recovery at home,Clarity of instructions on take home medications, Efficiency of discharge process,Efficiency of billings process,Clarity of billing information,Staff Helpfulness,Quality of service you received
34,October 2019,Awolowo,5.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,,4.0,5.0,4.0,5.0,4.0,4.0,3.0,4.0,4.0,5.0,5.0,5.0,,4.0,5.0
35,October 2019,Awolowo,5.0,4.0,4.0,5.0,,4.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,,4.0,4.0,4.0,5.0,5.0,5.0,,5.0,5.0,5.0
36,October 2019,Awolowo,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0
37,October 2019,Awolowo,4.0,5.0,,5.0,5.0,5.0,5.0,5.0,4.0,5.0,3.0,5.0,3.0,5.0,5.0,4.0,5.0,5.0,5.0,,,5.0,5.0,5.0
38,October 2019,Awolowo,5.0,5.0,,5.0,,4.0,4.0,4.0,,4.0,4.0,4.0,5.0,3.0,3.0,3.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0
39,October 2019,Awolowo,5.0,,5.0,4.0,4.0,4.0,5.0,5.0,5.0,3.0,5.0,4.0,,4.0,,3.0,5.0,5.0,5.0,,4.0,,5.0,5.0
40,October 2019,Awolowo,5.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,3.0,5.0,5.0,3.0,5.0,3.0,3.0,4.0,5.0,5.0,5.0,5.0,,5.0,5.0
41,October 2019,Awolowo,4.0,4.0,5.0,5.0,,,5.0,5.0,4.0,4.0,4.0,5.0,3.0,,3.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0
42,October 2019,Awolowo,5.0,4.0,4.0,5.0,5.0,4.0,5.0,3.0,5.0,3.0,5.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,,4.0,,4.0,4.0
43,October 2019,Awolowo,5.0,5.0,5.0,5.0,,4.0,4.0,3.0,5.0,5.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,5.0,4.0,5.0,5.0
44,October 2019,Awolowo,5.0,5.0,,5.0,5.0,,4.0,5.0,5.0,5.0,5.0,4.0,4.0,,5.0,,5.0,5.0,4.0,3.0,5.0,,4.0,4.0
45,October 2019,Awolowo,5.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,,4.0,4.0,4.0,4.0,5.0,3.0,3.0,5.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0
46,October 2019,Awolowo,5.0,5.0,4.0,4.0,5.0,5.0,4.0,5.0,,3.0,5.0,4.0,,4.0,4.0,5.0,4.0,4.0,5.0,,4.0,4.0,5.0,5.0
47,October 2019,Awolowo,5.0,4.0,5.0,5.0,,5.0,5.0,4.0,,4.0,5.0,4.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0
48,October 2019,Awolowo,5.0,5.0,,4.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,,4.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0
49,October 2019,Awolowo,,4.0,4.0,5.0,5.0,,5.0,5.0,5.0,3.0,5.0,5.0,5.0,,4.0,,5.0,5.0,5.0,,,,4.0,5.0
50,October 2019,Awolowo,5.0,4.0,5.0,5.0,,5.0,4.0,4.0,5.0,5.0,5.0,4.0,3.0,4.0,,5.0,4.0,4.0,4.0,3.0,4.0,,5.0,5.0
51,October 2019,Awolowo,5.0,5.0,,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,,5.0,,5.0,5.0
52,October 2019,Awolowo,4.0,,4.0,4.0,,,5.0,4.0,5.0,4.0,5.0,4.0,4.0,,3.0,5.0,4.0,4.0,5.0,5.0,,5.0,4.0,5.0
53,October 2019,Awolowo,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,5.0,4.0,,,3.0,4.0,4.0,5.0,4.0,,4.0,,4.0,5.0
54,October 2019,Awolowo,4.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,3.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0
55,October 2019,Awolowo,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,,4.0,4.0,3.0,5.0,5.0,5.0,4.0,,4.0,5.0,4.0
56,October 2019,Awolowo,5.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,3.0,5.0,5.0,4.0,5.0,,5.0,5.0,5.0
57,October 2019,Awolowo,5.0,4.0,5.0,4.0,5.0,,5.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,3.0,4.0,5.0,5.0,,5.0,,5.0,4.0
58,October 2019,Awolowo,5.0,5.0,,4.0,5.0,5.0,5.0,4.0,,3.0,4.0,4.0,3.0,,,3.0,5.0,5.0,4.0,,4.0,5.0,5.0,4.0
59,October 2019,Awolowo,5.0,5.0,5.0,4.0,,5.0,4.0,4.0,4.0,,4.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,,4.0,5.0,5.0
60,October 2019,Awolowo,5.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,,3.0,3.0,3.0,5.0,5.0,4.0,,5.0,,5.0,5.0
61,October 2019,Awolowo,5.0,4.0,,5.0,,5.0,5.0,4.0,5.0,3.0,5.0,5.0,3.0,,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0
62,October 2019,Awolowo,4.0,5.0,5.0,4.0,,,5.0,5.0,5.0,4.0,5.0,5.0,4.0,,4.0,5.0,4.0,5.0,5.0,5.0,,4.0,5.0,5.0
63,October 2019,Awolowo,5.0,5.0,,5.0,4.0,5.0,5.0,4.0,4.0,3.0,5.0,5.0,,5.0,4.0,4.0,5.0,4.0,5.0,3.0,4.0,4.0,5.0,5.0
64,October 2019,Awolowo,5.0,5.0,4.0,4.0,5.0,5.0,4.0,3.0,,4.0,5.0,5.0,,3.0,4.0,4.0,4.0,4.0,5.0,3.0,4.0,4.0,5.0,5.0
65,October 2019,Awolowo,5.0,4.0,4.0,5.0,,5.0,5.0,5.0,4.0,4.0,5.0,4.0,,5.0,3.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,5.0
66,October 2019,Awolowo,4.0,4.0,4.0,5.0,,5.0,5.0,4.0,5.0,3.0,5.0,4.0,4.0,,3.0,5.0,5.0,5.0,4.0,3.0,4.0,4.0,5.0,4.0
67,October 2019,Awolowo,5.0,5.0,,4.0,4.0,4.0,4.0,5.0,5.0,,5.0,5.0,3.0,4.0,,5.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0
68,October 2019,Awolowo,,5.0,,4.0,4.0,5.0,5.0,5.0,4.0,3.0,3.0,5.0,4.0,4.0,5.0,,4.0,5.0,5.0,5.0,,5.0,5.0,5.0
69,October 2019,Awolowo,4.0,5.0,4.0,5.0,5.0,,4.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,3.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0
70,October 2019,Awolowo,,5.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0
71,October 2019,Awolowo,4.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,3.0,4.0,4.0,3.0,5.0,3.0,,4.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0
72,October 2019,Awolowo,5.0,4.0,,5.0,4.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,,4.0,,,4.0,4.0,4.0,3.0,,4.0,4.0,5.0
73,October 2019,Awolowo,5.0,5.0,4.0,5.0,,5.0,5.0,4.0,5.0,5.0,4.0,4.0,3.0,5.0,3.0,5.0,5.0,5.0,4.0,,4.0,,5.0,5.0
74,October 2019,Awolowo,5.0,5.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,3.0,3.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0
75,October 2019,Awolowo,5.0,5.0,5.0,5.0,,5.0,5.0,5.0,5.0,4.0,4.0,5.0,3.0,,5.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0
76,October 2019,Awolowo,,4.0,,5.0,,4.0,5.0,5.0,,4.0,4.0,5.0,4.0,4.0,,5.0,5.0,4.0,5.0,5.0,,4.0,4.0,5.0
77,October 2019,Awolowo,5.0,5.0,,4.0,5.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,3.0,5.0,3.0,5.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0
78,October 2019,Awolowo,5.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,,3.0,5.0,5.0,3.0,,4.0,4.0,5.0,4.0,5.0,,5.0,5.0,4.0,5.0
79,October 2019,Awolowo,4.0,5.0,5.0,5.0,,5.0,5.0,4.0,4.0,5.0,4.0,5.0,4.0,5.0,3.0,,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0
80,October 2019,Awolowo,4.0,5.0,,4.0,,4.0,4.0,5.0,,4.0,4.0,4.0,5.0,4.0,3.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,5.0,5.0
81,October 2019,Awolowo,4.0,,4.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,,5.0,5.0,4.0
82,October 2019,Awolowo,5.0,5.0,,5.0,4.0,,4.0,4.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,,4.0,5.0,5.0,,,,5.0,5.0
83,October 2019,Awolowo,5.0,5.0,,5.0,4.0,5.0,5.0,5.0,5.0,3.0,5.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0
84,October 2019,Awolowo,5.0,5.0,,5.0,5.0,5.0,4.0,3.0,5.0,3.0,3.0,5.0,4.0,5.0,,4.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0
85,October 2019,Awolowo,5.0,4.0,5.0,5.0,,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,4.0,4.0,4.0,4.0,5.0,,4.0,,5.0,5.0
86,October 2019,Awolowo,4.0,5.0,,5.0,,4.0,4.0,5.0,5.0,5.0,3.0,5.0,,,,5.0,5.0,5.0,5.0,4.0,4.0,,4.0,5.0
87,October 2019,Awolowo,5.0,4.0,4.0,5.0,,5.0,5.0,3.0,5.0,5.0,5.0,4.0,3.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0
0,September 2019,Awolowo,4.0,4.0,,4.0,5.0,4.0,4.0,5.0,,3.0,4.0,5.0,5.0,3.0,5.0,3.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0
1,September 2019,Awolowo,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,3.0,4.0,4.0,4.0,,3.0,4.0,5.0,5.0,5.0,4.0,,4.0,5.0,4.0
2,September 2019,Awolowo,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,,4.0,3.0,5.0,4.0,4.0,5.0,4.0,3.0,5.0,4.0,4.0
3,September 2019,Awolowo,5.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,,4.0,4.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,,4.0,5.0,4.0
4,September 2019,Awolowo,5.0,5.0,,5.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,,4.0,,4.0,4.0
5,September 2019,Awolowo,4.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,5.0,,5.0,4.0,5.0
6,September 2019,Awolowo,3.0,5.0,,4.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0
7,September 2019,Awolowo,4.0,5.0,5.0,5.0,,4.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,,5.0,4.0,4.0
8,September 2019,Awolowo,4.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0
9,September 2019,Awolowo,5.0,5.0,,5.0,,5.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,3.0,3.0,3.0,,5.0,4.0,4.0,4.0,5.0,4.0,5.0
10,September 2019,Awolowo,5.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,,4.0,,4.0,4.0,4.0,5.0,4.0,5.0,5.0
11,September 2019,Awolowo,3.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,,4.0,5.0,5.0,5.0,4.0,4.0,,4.0,5.0
12,September 2019,Awolowo,5.0,4.0,,4.0,5.0,4.0,5.0,5.0,4.0,3.0,4.0,4.0,5.0,3.0,3.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0
13,September 2019,Awolowo,3.0,4.0,,5.0,4.0,5.0,5.0,5.0,,5.0,4.0,5.0,5.0,4.0,3.0,4.0,4.0,4.0,5.0,,5.0,4.0,5.0,4.0
14,September 2019,Awolowo,4.0,4.0,,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,4.0,5.0,2.0,,,4.0,4.0,5.0,,4.0,5.0,4.0
15,September 2019,Awolowo,4.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,,4.0,5.0,4.0,5.0,4.0,,3.0,4.0,5.0,5.0,4.0,3.0,5.0,4.0,5.0
16,September 2019,Awolowo,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,3.0,5.0,5.0,5.0,5.0
17,September 2019,Awolowo,5.0,5.0,,5.0,5.0,4.0,4.0,5.0,4.0,3.0,5.0,4.0,4.0,5.0,5.0,3.0,5.0,4.0,5.0,4.0,5.0,,5.0,4.0
18,September 2019,Awolowo,5.0,4.0,,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,,4.0,4.0,4.0,5.0,4.0,4.0,5.0,,,4.0,
19,September 2019,Awolowo,4.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,2.0,3.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0
20,September 2019,Awolowo,4.0,4.0,,4.0,4.0,5.0,5.0,3.0,5.0,4.0,5.0,4.0,4.0,5.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,
21,September 2019,Awolowo,5.0,5.0,5.0,5.0,,4.0,5.0,5.0,5.0,4.0,4.0,5.0,,4.0,3.0,4.0,5.0,5.0,5.0,4.0,,,4.0,5.0
22,September 2019,Awolowo,4.0,5.0,,4.0,4.0,5.0,4.0,5.0,4.0,3.0,5.0,5.0,5.0,5.0,,3.0,,4.0,4.0,,5.0,5.0,5.0,5.0
23,September 2019,Awolowo,5.0,5.0,,5.0,5.0,4.0,4.0,5.0,5.0,,4.0,5.0,5.0,3.0,3.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0
24,September 2019,Awolowo,4.0,4.0,,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,,4.0,5.0,4.0,5.0,4.0,4.0,4.0,5.0
25,September 2019,Awolowo,5.0,5.0,,5.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,,,3.0,5.0,4.0,5.0,4.0,4.0,5.0,,4.0,4.0
26,September 2019,Awolowo,4.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,3.0,4.0,5.0,4.0,3.0,3.0,3.0,4.0,4.0,5.0,3.0,3.0,4.0,5.0,5.0
27,September 2019,Awolowo,4.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,3.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,,4.0,,5.0,5.0
28,September 2019,Awolowo,5.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,,4.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,5.0,4.0,3.0,4.0,4.0,4.0,5.0
29,September 2019,Awolowo,4.0,5.0,,5.0,5.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0
30,September 2019,Awolowo,5.0,4.0,,5.0,5.0,5.0,4.0,5.0,4.0,4.0,5.0,4.0,,5.0,5.0,3.0,4.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0
31,September 2019,Awolowo,5.0,5.0,5.0,5.0,5.0,5.0,4.0,3.0,,3.0,5.0,4.0,4.0,5.0,,3.0,4.0,4.0,5.0,5.0,,5.0,4.0,4.0
32,September 2019,Awolowo,4.0,4.0,,4.0,5.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0
33,September 2019,Awolowo,5.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0
34,September 2019,Awolowo,5.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,3.0,,4.0,4.0,5.0,5.0,,5.0,5.0,5.0
35,September 2019,Awolowo,4.0,5.0,4.0,4.0,,5.0,5.0,3.0,,4.0,4.0,4.0,5.0,4.0,3.0,4.0,4.0,5.0,5.0,,5.0,5.0,4.0,5.0
36,September 2019,Awolowo,5.0,4.0,,5.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,3.0,4.0,,4.0,4.0,4.0,5.0,4.0,,5.0,5.0
37,September 2019,Awolowo,5.0,5.0,5.0,5.0,,5.0,4.0,4.0,,5.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
38,September 2019,Awolowo,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,,4.0,4.0,4.0,5.0,5.0,4.0,,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0
39,September 2019,Awolowo,5.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,,5.0,5.0,5.0,4.0,5.0,,5.0,4.0,5.0,4.0,3.0,,,5.0,4.0
40,September 2019,Awolowo,4.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0
41,September 2019,Awolowo,5.0,5.0,,5.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,,5.0,4.0
42,September 2019,Awolowo,5.0,4.0,,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0
43,September 2019,Awolowo,4.0,5.0,,5.0,4.0,5.0,5.0,3.0,,4.0,5.0,5.0,5.0,4.0,4.0,3.0,4.0,5.0,5.0,5.0,3.0,4.0,5.0,4.0
44,September 2019,Awolowo,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,,4.0,5.0,4.0,5.0,4.0,4.0,,,,4.0,4.0
45,September 2019,Awolowo,4.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,,4.0,4.0,5.0,5.0,5.0,3.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0
46,September 2019,Awolowo,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,3.0,4.0,5.0,4.0,4.0,5.0,3.0,4.0,5.0,5.0
47,September 2019,Awolowo,3.0,5.0,,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,3.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0
48,September 2019,Awolowo,4.0,5.0,,4.0,4.0,4.0,4.0,5.0,,5.0,5.0,5.0,5.0,3.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0
49,September 2019,Awolowo,4.0,4.0,,5.0,5.0,5.0,4.0,5.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,,5.0,4.0,4.0,5.0
50,September 2019,Awolowo,5.0,4.0,,5.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0,5.0,5.0,5.0,5.0,4.0,,4.0,5.0
51,September 2019,Awolowo,5.0,5.0,,5.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,,5.0,4.0,5.0
52,September 2019,Awolowo,5.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,,5.0,4.0,4.0,,5.0,3.0,5.0,4.0,5.0,5.0,,5.0,4.0,4.0
53,September 2019,Awolowo,4.0,5.0,4.0,4.0,5.0,4.0,5.0,4.0,,5.0,4.0,5.0,4.0,5.0,3.0,,4.0,4.0,5.0,,5.0,,4.0,5.0
54,September 2019,Awolowo,5.0,5.0,,4.0,,4.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,,3.0,,5.0,5.0,,5.0,4.0,5.0,5.0
55,September 2019,Awolowo,5.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,2.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0
56,September 2019,Awolowo,5.0,4.0,5.0,5.0,5.0,4.0,5.0,3.0,,5.0,4.0,5.0,4.0,4.0,5.0,4.0,,5.0,5.0,4.0,,,5.0,5.0
57,September 2019,Awolowo,4.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,3.0,3.0,3.0,,5.0,4.0,5.0,4.0,4.0,4.0,4.0
58,September 2019,Awolowo,5.0,4.0,4.0,5.0,,5.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,4.0
59,September 2019,Awolowo,5.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,5.0,3.0,5.0,5.0,5.0,4.0,,,5.0,5.0
60,September 2019,Awolowo,4.0,4.0,,5.0,4.0,4.0,5.0,4.0,,5.0,4.0,4.0,5.0,,2.0,3.0,5.0,4.0,5.0,4.0,3.0,4.0,5.0,5.0
61,September 2019,Awolowo,4.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,3.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0
62,September 2019,Awolowo,5.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,,4.0,,,4.0,5.0,,4.0,4.0,5.0,4.0
63,September 2019,Awolowo,5.0,4.0,,5.0,,4.0,4.0,5.0,,4.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,5.0
64,September 2019,Awolowo,5.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,,4.0,5.0,4.0,,,3.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0
65,September 2019,Awolowo,4.0,4.0,,5.0,,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,,5.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0
66,September 2019,Awolowo,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,,4.0,5.0,4.0,5.0,3.0,3.0,4.0,5.0,5.0,4.0,4.0,5.0,,4.0,5.0
67,September 2019,Awolowo,5.0,3.0,,5.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,4.0,2.0,3.0,5.0,4.0,5.0,,4.0,,5.0,5.0
68,September 2019,Awolowo,4.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,,5.0,4.0,4.0,4.0,,5.0,5.0,5.0
69,September 2019,Awolowo,4.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,3.0,,4.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0
70,September 2019,Awolowo,5.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,,3.0,,,4.0,4.0,5.0,4.0,5.0,5.0,5.0
71,September 2019,Awolowo,4.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,,4.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,,4.0,4.0
72,September 2019,Awolowo,4.0,5.0,,5.0,,4.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,,,5.0,5.0,5.0
73,September 2019,Awolowo,3.0,4.0,,5.0,,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,,3.0,5.0,5.0,5.0,4.0,5.0,3.0,5.0,5.0,4.0
74,September 2019,Awolowo,5.0,5.0,,5.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,3.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0
75,September 2019,Awolowo,4.0,5.0,,5.0,5.0,5.0,5.0,4.0,5.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,,5.0,5.0,3.0,5.0,4.0,5.0,5.0
76,September 2019,Awolowo,4.0,4.0,,5.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0
77,September 2019,Awolowo,5.0,5.0,,4.0,5.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,3.0,5.0,5.0,5.0,4.0,,4.0,4.0,5.0,4.0
78,September 2019,Awolowo,3.0,5.0,,5.0,5.0,5.0,4.0,4.0,,5.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,5.0,5.0,4.0,3.0,5.0,5.0,5.0
79,September 2019,Awolowo,5.0,5.0,,4.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,3.0,5.0,5.0,4.0,4.0
